1000006677207|550217.717459|4183887.32738|17.248|169.84119|-2.847882|0.954044|0.018|2011-02-07 19:50:21.620000+00:00|139.803|10
1000006677208|550219.296763|4183877.63574|17.083|170.289431|-3.106424|1.101236|0.018|2011-02-07 19:50:23.440000+00:00|135.154|10
1000006677209|550220.699279|4183868.86888|16.894|170.223009|-0.165169|0.934794|0.016|2011-02-07 19:51:24.430000+00:00|162.497|10
1000006677210|550222.480074|4183858.40415|16.936|170.118778|-0.24981|-0.159133|0.017|2011-02-07 19:51:26.040000+00:00|144.965|10
1000006677211|550224.358986|4183846.62065|16.872|170.187048|-1.286759|0.312903|0.017|2011-02-07 19:51:27.440000+00:00|146.68|10
1000006677212|550226.172812|4183835.50549|16.937|170.313684|1.208675|0.11568|0.017|2011-02-07 19:51:28.620000+00:00|149.393|10
1000006677213|550227.810952|4183825.52419|17.233|169.990666|1.308485|-0.140636|0.017|2011-02-07 19:51:29.630000+00:00|126.806|10
1000006677214|550229.742328|4183814.03254|17.621|169.885855|0.923371|0.120365|0.018|2011-02-07 19:51:30.830000+00:00|136.989|10
1000006677215|550231.622794|4183802.96399|17.973|169.485651|0.420743|0.235769|0.018|2011-02-07 19:51:32.050000+00:00|140.365|10
1000006677216|550233.481091|4183792.90289|18.231|169.178787|-0.033418|-0.293243|0.018|2011-02-07 19:51:33.230000+00:00|135.572|10
1000006677217|550235.363063|4183781.90636|18.501|169.870427|-0.424137|0.433145|0.019|2011-02-07 19:51:34.630000+00:00|141.289|10
1000006677218|550236.837053|4183772.65666|18.655|170.268409|-1.092128|0.786702|0.02|2011-02-07 19:51:36.420000+00:00|126.923|10
1000006677219|550238.737443|4183761.4278|18.863|170.120671|1.413545|0.271756|0.021|2011-02-07 19:51:40.830000+00:00|159.355|10
1000006677220|550240.447909|4183750.50637|18.9|170.324099|-1.822276|0.923045|0.02|2011-02-07 19:51:42.230000+00:00|157.197|10
1000006677221|550242.248571|4183739.07367|19.297|170.162279|3.15605|1.33311|0.018|2011-02-07 19:51:43.440000+00:00|135.013|10
1000006677222|550243.927445|4183728.92985|19.983|169.722321|2.89526|1.263934|0.018|2011-02-07 19:51:44.420000+00:00|135.737|10
1000006677223|550245.684243|4183718.90064|20.648|169.203494|2.645141|1.037883|0.017|2011-02-07 19:51:45.420000+00:00|138.51|10
1000006677224|550247.777213|4183707.266|21.425|169.108587|2.978132|0.997352|0.017|2011-02-07 19:51:46.620000+00:00|142.266|10
1000006677225|550249.949409|4183695.37439|22.26|169.342077|2.932573|0.613932|0.018|2011-02-07 19:51:47.840000+00:00|143.666|10
1000006677226|550251.834206|4183683.97972|23.009|170.385121|2.414678|0.894359|0.018|2011-02-07 19:51:49.040000+00:00|136.207|10
1000006677227|550253.247391|4183674.47091|23.633|171.145769|1.898804|1.266444|0.018|2011-02-07 19:51:50.230000+00:00|129.579|10
1000006677228|550254.569068|4183665.58804|24.19|170.546738|0.816427|1.243787|0.017|2011-02-07 19:51:52.630000+00:00|127.35|10
1000006677229|550256.376923|4183654.29535|24.502|170.37352|-0.34264|-0.048567|0.017|2011-02-07 19:51:56.840000+00:00|147.539|10
1000006677230|550258.220593|4183642.6602|24.42|169.794841|1.083111|1.388685|0.017|2011-02-07 19:51:58.420000+00:00|135.81|10
1000006677231|550259.973869|4183632.1896|25.048|170.017072|3.749804|1.279153|0.017|2011-02-07 19:51:59.620000+00:00|116.147|10
1000006677232|550261.882205|4183620.66427|25.919|169.898962|3.532395|0.951284|0.018|2011-02-07 19:52:00.820000+00:00|145.787|10
